     Week         GPSTime       E        N          U       VX       VY       VZ          Heading               Pitch                  Roll
2233.00000 22704.100 -177.470 -608.671 2.346 -2.923 -7.301 0.038 8.16058E-05 5.64515E-05 8.96196E-05
2233.00000 22704.200 -177.762 -609.402 2.352 -2.935 -7.316 0.039 8.13095E-05 5.63423E-05 8.93874E-05
2233.00000 22704.300 -178.057 -610.134 2.356 -2.953 -7.326 0.055 8.10131E-05 5.62332E-05 8.91553E-05
2233.00000 22704.400 -178.354 -610.869 2.360 -2.971 -7.350 0.062 8.07167E-05 5.61240E-05 8.89232E-05
2233.00000 22704.500 -178.651 -611.606 2.364 -2.979 -7.356 0.072 8.04202E-05 5.60150E-05 8.86911E-05
2233.00000 22704.600 -178.953 -612.341 2.371 -3.018 -7.372 0.056 8.01237E-05 5.59059E-05 8.84591E-05
2233.00000 22704.700 -179.256 -613.080 2.375 -3.045 -7.395 0.056 7.98271E-05 5.57969E-05 8.82270E-05
2233.00000 22704.800 -179.561 -613.822 2.378 -3.055 -7.442 0.049 7.95305E-05 5.56880E-05 8.79950E-05
2233.00000 22704.900 -179.868 -614.569 2.383 -3.088 -7.465 0.078 7.92338E-05 5.55790E-05 8.77630E-05
2233.00000 22705.000 -180.176 -615.317 2.388 -3.089 -7.475 0.045 7.89371E-05 5.54701E-05 8.75310E-05
2233.00000 22705.100 -180.485 -616.064 2.390 -3.088 -7.453 0.016 7.86023E-05 5.53389E-05 8.72555E-05
2233.00000 22705.200 -180.794 -616.810 2.392 -3.080 -7.438 0.058 7.82674E-05 5.52077E-05 8.69800E-05
2233.00000 22705.300 -181.102 -617.555 2.396 -3.054 -7.450 0.050 7.79326E-05 5.50765E-05 8.67046E-05
2233.00000 22705.400 -181.407 -618.298 2.400 -3.054 -7.391 0.063 7.75977E-05 5.49454E-05 8.64292E-05
2233.00000 22705.500 -181.713 -619.035 2.406 -3.038 -7.345 0.104 7.72627E-05 5.48143E-05 8.61538E-05
2233.00000 22705.600 -182.015 -619.769 2.414 -3.015 -7.353 0.061 7.69277E-05 5.46832E-05 8.58784E-05
2233.00000 22705.700 -182.315 -620.506 2.419 -3.001 -7.367 0.066 7.65926E-05 5.45521E-05 8.56031E-05
2233.00000 22705.800 -182.617 -621.243 2.425 -3.009 -7.364 0.074 7.62575E-05 5.44210E-05 8.53278E-05
2233.00000 22705.900 -182.917 -621.980 2.432 -2.996 -7.331 0.099 7.59224E-05 5.42900E-05 8.50525E-05
2233.00000 22706.000 -183.215 -622.711 2.436 -2.952 -7.285 0.044 7.55872E-05 5.41590E-05 8.47772E-05
2233.00000 22706.100 -183.509 -623.438 2.439 -2.930 -7.260 0.036 7.52237E-05 5.40075E-05 8.44647E-05
2233.00000 22706.200 -183.801 -624.166 2.440 -2.904 -7.257 0.038 7.48601E-05 5.38560E-05 8.41523E-05
2233.00000 22706.300 -184.092 -624.892 2.443 -2.900 -7.244 0.060 7.44965E-05 5.37045E-05 8.38399E-05
2233.00000 22706.400 -184.382 -625.614 2.449 -2.881 -7.200 0.085 7.41328E-05 5.35530E-05 8.35275E-05
2233.00000 22706.500 -184.668 -626.333 2.456 -2.863 -7.184 0.050 7.37690E-05 5.34016E-05 8.32151E-05
2233.00000 22706.600 -184.954 -627.051 2.459 -2.839 -7.173 0.011 7.34053E-05 5.32502E-05 8.29028E-05
2233.00000 22706.700 -185.236 -627.769 2.463 -2.819 -7.160 0.069 7.30414E-05 5.30988E-05 8.25904E-05
2233.00000 22706.800 -185.518 -628.484 2.470 -2.797 -7.153 0.075 7.26776E-05 5.29474E-05 8.22781E-05
2233.00000 22706.900 -185.797 -629.198 2.476 -2.788 -7.118 0.047 7.23137E-05 5.27960E-05 8.19659E-05
2233.00000 22707.000 -186.075 -629.909 2.479 -2.771 -7.101 0.053 7.19497E-05 5.26447E-05 8.16536E-05
2233.00000 22707.100 -186.353 -630.620 2.484 -2.775 -7.105 0.066 7.15624E-05 5.24761E-05 8.13086E-05
2233.00000 22707.200 -186.630 -631.330 2.490 -2.740 -7.081 0.098 7.11750E-05 5.23074E-05 8.09636E-05
2233.00000 22707.300 -186.903 -632.038 2.498 -2.701 -7.063 0.071 7.07876E-05 5.21388E-05 8.06186E-05
2233.00000 22707.400 -187.173 -632.743 2.501 -2.701 -7.035 0.058 7.04001E-05 5.19702E-05 8.02737E-05
2233.00000 22707.500 -187.444 -633.448 2.508 -2.717 -7.058 0.075 7.00126E-05 5.18017E-05 7.99287E-05
2233.00000 22707.600 -187.715 -634.155 2.515 -2.690 -7.077 0.083 6.96250E-05 5.16332E-05 7.95838E-05
2233.00000 22707.700 -187.985 -634.862 2.521 -2.677 -7.059 0.090 6.92374E-05 5.14647E-05 7.92389E-05
2233.00000 22707.800 -188.251 -635.567 2.530 -2.660 -7.025 0.096 6.88497E-05 5.12962E-05 7.88941E-05
2233.00000 22707.900 -188.518 -636.268 2.538 -2.653 -7.007 0.068 6.84620E-05 5.11277E-05 7.85492E-05
2233.00000 22708.000 -188.784 -636.969 2.544 -2.677 -7.005 0.063 6.80743E-05 5.09593E-05 7.82044E-05
2233.00000 22708.100 -189.053 -637.671 2.547 -2.686 -7.019 0.041 6.76694E-05 5.07763E-05 7.78337E-05
2233.00000 22708.200 -189.320 -638.372 2.551 -2.659 -6.999 0.052 6.72645E-05 5.05934E-05 7.74630E-05
2233.00000 22708.300 -189.586 -639.069 2.556 -2.627 -6.930 0.078 6.68595E-05 5.04105E-05 7.70924E-05
2233.00000 22708.400 -189.847 -639.759 2.563 -2.580 -6.873 0.053 6.64545E-05 5.02277E-05 7.67217E-05
2233.00000 22708.500 -190.104 -640.445 2.567 -2.557 -6.862 0.049 6.60495E-05 5.00448E-05 7.63511E-05
2233.00000 22708.600 -190.360 -641.132 2.571 -2.561 -6.878 0.078 6.56444E-05 4.98620E-05 7.59805E-05
2233.00000 22708.700 -190.616 -641.822 2.578 -2.550 -6.889 0.087 6.52393E-05 4.96792E-05 7.56099E-05
2233.00000 22708.800 -190.871 -642.508 2.587 -2.534 -6.866 0.087 6.48341E-05 4.94964E-05 7.52393E-05
2233.00000 22708.900 -191.125 -643.194 2.594 -2.539 -6.834 0.083 6.44289E-05 4.93137E-05 7.48688E-05
2233.00000 22709.000 -191.378 -643.877 2.599 -2.538 -6.842 0.065 6.40237E-05 4.91309E-05 7.44983E-05
2233.00000 22709.100 -191.633 -644.562 2.605 -2.544 -6.860 0.082 6.36096E-05 4.89391E-05 7.41041E-05
2233.00000 22709.200 -191.888 -645.250 2.612 -2.555 -6.889 0.093 6.31956E-05 4.87473E-05 7.37100E-05
2233.00000 22709.300 -192.144 -645.940 2.618 -2.560 -6.900 0.080 6.27814E-05 4.85556E-05 7.33159E-05
2233.00000 22709.400 -192.401 -646.631 2.626 -2.557 -6.931 0.073 6.23672E-05 4.83638E-05 7.29218E-05
2233.00000 22709.500 -192.657 -647.326 2.633 -2.570 -6.968 0.080 6.19530E-05 4.81721E-05 7.25278E-05
2233.00000 22709.600 -192.914 -648.023 2.640 -2.544 -6.982 0.076 6.15387E-05 4.79803E-05 7.21338E-05
2233.00000 22709.700 -193.169 -648.723 2.648 -2.527 -7.017 0.085 6.11243E-05 4.77886E-05 7.17399E-05
2233.00000 22709.800 -193.424 -649.427 2.653 -2.559 -7.050 0.061 6.07100E-05 4.75969E-05 7.13460E-05
2233.00000 22709.900 -193.680 -650.132 2.659 -2.571 -7.072 0.046 6.02955E-05 4.74052E-05 7.09521E-05
2233.00000 22710.000 -193.936 -650.842 2.663 -2.543 -7.111 0.060 5.98811E-05 4.72135E-05 7.05583E-05
2233.00000 22710.100 -194.192 -651.556 2.667 -2.563 -7.156 0.061 5.94608E-05 4.70136E-05 7.01475E-05
2233.00000 22710.200 -194.449 -652.272 2.670 -2.581 -7.157 0.047 5.90406E-05 4.68137E-05 6.97369E-05
2233.00000 22710.300 -194.709 -652.988 2.674 -2.581 -7.179 0.064 5.86202E-05 4.66138E-05 6.93262E-05
2233.00000 22710.400 -194.968 -653.708 2.680 -2.576 -7.207 0.090 5.81999E-05 4.64140E-05 6.89156E-05
2233.00000 22710.500 -195.224 -654.430 2.687 -2.556 -7.245 0.061 5.77795E-05 4.62141E-05 6.85051E-05
2233.00000 22710.600 -195.480 -655.158 2.693 -2.562 -7.309 0.037 5.73590E-05 4.60142E-05 6.80946E-05
2233.00000 22710.700 -195.739 -655.891 2.699 -2.586 -7.371 0.070 5.69385E-05 4.58143E-05 6.76841E-05
2233.00000 22710.800 -195.996 -656.629 2.707 -2.572 -7.394 0.065 5.65180E-05 4.56144E-05 6.72737E-05
2233.00000 22710.900 -196.253 -657.369 2.713 -2.543 -7.409 0.054 5.60974E-05 4.54145E-05 6.68633E-05
2233.00000 22711.000 -196.508 -658.111 2.717 -2.537 -7.410 0.046 5.56768E-05 4.52147E-05 6.64529E-05
2233.00000 22711.100 -196.762 -658.853 2.720 -2.536 -7.429 0.056 5.52482E-05 4.50048E-05 6.60304E-05
2233.00000 22711.200 -197.014 -659.597 2.722 -2.529 -7.438 0.049 5.48195E-05 4.47949E-05 6.56078E-05
2233.00000 22711.300 -197.268 -660.340 2.724 -2.524 -7.439 0.028 5.43907E-05 4.45851E-05 6.51853E-05
2233.00000 22711.400 -197.520 -661.084 2.727 -2.502 -7.424 0.043 5.39620E-05 4.43752E-05 6.47629E-05
2233.00000 22711.500 -197.770 -661.825 2.730 -2.484 -7.403 0.053 5.35333E-05 4.41653E-05 6.43404E-05
2233.00000 22711.600 -198.019 -662.566 2.734 -2.473 -7.396 0.053 5.31045E-05 4.39554E-05 6.39179E-05
2233.00000 22711.700 -198.264 -663.305 2.738 -2.437 -7.399 0.057 5.26757E-05 4.37456E-05 6.34955E-05
2233.00000 22711.800 -198.508 -664.045 2.743 -2.446 -7.390 0.059 5.22469E-05 4.35357E-05 6.30731E-05
2233.00000 22711.900 -198.754 -664.784 2.749 -2.476 -7.381 0.076 5.18181E-05 4.33258E-05 6.26507E-05
2233.00000 22712.000 -199.002 -665.523 2.755 -2.469 -7.387 0.089 5.13893E-05 4.31158E-05 6.22284E-05
2233.00000 22712.100 -199.248 -666.262 2.762 -2.462 -7.400 0.070 5.09710E-05 4.29070E-05 6.17974E-05
2233.00000 22712.200 -199.495 -667.002 2.769 -2.462 -7.398 0.097 5.05526E-05 4.26982E-05 6.13665E-05
2233.00000 22712.300 -199.742 -667.743 2.778 -2.492 -7.435 0.092 5.01343E-05 4.24894E-05 6.09356E-05
2233.00000 22712.400 -199.997 -668.491 2.783 -2.562 -7.530 0.054 4.97159E-05 4.22805E-05 6.05048E-05
2233.00000 22712.500 -200.255 -669.247 2.787 -2.595 -7.590 0.028 4.92975E-05 4.20716E-05 6.00740E-05
2233.00000 22712.600 -200.514 -670.009 2.792 -2.563 -7.639 0.078 4.88790E-05 4.18627E-05 5.96433E-05
2233.00000 22712.700 -200.771 -670.767 2.798 -2.561 -7.549 0.066 4.84606E-05 4.16537E-05 5.92126E-05
2233.00000 22712.800 -201.026 -671.523 2.804 -2.541 -7.575 0.051 4.80421E-05 4.14447E-05 5.87820E-05
2233.00000 22712.900 -201.281 -672.287 2.810 -2.558 -7.719 0.115 4.76236E-05 4.12357E-05 5.83515E-05
2233.00000 22713.000 -201.539 -673.065 2.822 -2.600 -7.839 0.152 4.72051E-05 4.10266E-05 5.79210E-05
2233.00000 22713.100 -201.799 -673.851 2.834 -2.599 -7.872 0.136 4.68024E-05 4.08193E-05 5.74929E-05
2233.00000 22713.200 -202.060 -674.639 2.842 -2.610 -7.880 0.070 4.63996E-05 4.06119E-05 5.70649E-05
2233.00000 22713.300 -202.321 -675.429 2.846 -2.603 -7.926 0.067 4.59968E-05 4.04045E-05 5.66370E-05
2233.00000 22713.400 -202.582 -676.226 2.853 -2.618 -8.006 0.076 4.55940E-05 4.01971E-05 5.62091E-05
2233.00000 22713.500 -202.845 -677.028 2.860 -2.639 -8.051 0.097 4.51912E-05 3.99896E-05 5.57813E-05
2233.00000 22713.600 -203.109 -677.836 2.868 -2.641 -8.099 0.065 4.47884E-05 3.97820E-05 5.53535E-05
2233.00000 22713.700 -203.372 -678.649 2.874 -2.629 -8.162 0.080 4.43855E-05 3.95744E-05 5.49258E-05
2233.00000 22713.800 -203.636 -679.467 2.879 -2.627 -8.207 0.027 4.39827E-05 3.93668E-05 5.44981E-05
2233.00000 22713.900 -203.899 -680.289 2.887 -2.644 -8.250 0.079 4.35798E-05 3.91591E-05 5.40706E-05
2233.00000 22714.000 -204.164 -681.117 2.893 -2.671 -8.288 0.077 4.31770E-05 3.89514E-05 5.36430E-05
2233.00000 22714.100 -204.432 -681.947 2.899 -2.678 -8.341 0.071 4.27826E-05 3.87423E-05 5.32149E-05
2233.00000 22714.200 -204.702 -682.786 2.905 -2.697 -8.400 0.093 4.23882E-05 3.85331E-05 5.27869E-05
2233.00000 22714.300 -204.973 -683.629 2.911 -2.717 -8.440 0.093 4.19938E-05 3.83239E-05 5.23589E-05
2233.00000 22714.400 -205.245 -684.473 2.920 -2.722 -8.465 0.126 4.15994E-05 3.81146E-05 5.19310E-05
2233.00000 22714.500 -205.518 -685.323 2.928 -2.730 -8.525 0.080 4.12050E-05 3.79053E-05 5.15031E-05
2233.00000 22714.600 -205.791 -686.179 2.935 -2.719 -8.611 0.072 4.08105E-05 3.76959E-05 5.10753E-05
2233.00000 22714.700 -206.065 -687.043 2.942 -2.742 -8.663 0.076 4.04161E-05 3.74865E-05 5.06475E-05
2233.00000 22714.800 -206.341 -687.908 2.951 -2.757 -8.633 0.092 4.00217E-05 3.72770E-05 5.02198E-05
2233.00000 22714.900 -206.617 -688.774 2.957 -2.744 -8.646 0.094 3.96273E-05 3.70675E-05 4.97922E-05
2233.00000 22715.000 -206.893 -689.641 2.961 -2.770 -8.698 0.053 3.92329E-05 3.68579E-05 4.93646E-05
2233.00000 22715.100 -207.172 -690.512 2.968 -2.786 -8.716 0.113 3.88413E-05 3.66459E-05 4.89450E-05
2233.00000 22715.200 -207.451 -691.383 2.978 -2.802 -8.703 0.108 3.84498E-05 3.64339E-05 4.85255E-05
2233.00000 22715.300 -207.731 -692.253 2.985 -2.788 -8.691 0.069 3.80583E-05 3.62219E-05 4.81059E-05
2233.00000 22715.400 -208.010 -693.122 2.993 -2.794 -8.696 0.099 3.76668E-05 3.60098E-05 4.76864E-05
2233.00000 22715.500 -208.290 -693.993 3.003 -2.832 -8.697 0.117 3.72754E-05 3.57976E-05 4.72669E-05
2233.00000 22715.600 -208.573 -694.863 3.014 -2.822 -8.718 0.103 3.68841E-05 3.55854E-05 4.68474E-05
2233.00000 22715.700 -208.857 -695.735 3.023 -2.836 -8.713 0.087 3.64929E-05 3.53731E-05 4.64278E-05
2233.00000 22715.800 -209.141 -696.606 3.032 -2.851 -8.698 0.105 3.61017E-05 3.51607E-05 4.60083E-05
2233.00000 22715.900 -209.428 -697.474 3.039 -2.859 -8.688 0.071 3.57105E-05 3.49483E-05 4.55888E-05
2233.00000 22716.000 -209.714 -698.341 3.045 -2.862 -8.678 0.051 3.53195E-05 3.47358E-05 4.51693E-05
2233.00000 22716.100 -209.999 -699.209 3.051 -2.838 -8.677 0.074 3.49397E-05 3.45247E-05 4.47574E-05
2233.00000 22716.200 -210.283 -700.076 3.059 -2.841 -8.670 0.089 3.45600E-05 3.43136E-05 4.43455E-05
2233.00000 22716.300 -210.568 -700.943 3.065 -2.836 -8.656 0.074 3.41804E-05 3.41024E-05 4.39336E-05
2233.00000 22716.400 -210.851 -701.808 3.072 -2.831 -8.649 0.073 3.38009E-05 3.38911E-05 4.35217E-05
2233.00000 22716.500 -211.137 -702.671 3.079 -2.861 -8.614 0.085 3.34215E-05 3.36797E-05 4.31097E-05
2233.00000 22716.600 -211.423 -703.530 3.086 -2.843 -8.579 0.068 3.30423E-05 3.34682E-05 4.26977E-05
2233.00000 22716.700 -211.707 -704.388 3.094 -2.845 -8.559 0.063 3.26632E-05 3.32566E-05 4.22857E-05
2233.00000 22716.800 -211.993 -705.241 3.100 -2.843 -8.528 0.096 3.22842E-05 3.30449E-05 4.18736E-05
2233.00000 22716.900 -212.277 -706.094 3.108 -2.841 -8.517 0.069 3.19053E-05 3.28332E-05 4.14616E-05
2233.00000 22717.000 -212.563 -706.943 3.115 -2.847 -8.491 0.082 3.15265E-05 3.26213E-05 4.10495E-05
2233.00000 22717.100 -212.847 -707.792 3.122 -2.839 -8.489 0.089 3.11670E-05 3.24146E-05 4.06445E-05
2233.00000 22717.200 -213.131 -708.640 3.128 -2.833 -8.457 0.078 3.08075E-05 3.22077E-05 4.02396E-05
2233.00000 22717.300 -213.415 -709.485 3.135 -2.843 -8.424 0.120 3.04483E-05 3.20008E-05 3.98346E-05
2233.00000 22717.400 -213.699 -710.326 3.142 -2.827 -8.414 0.068 3.00892E-05 3.17937E-05 3.94296E-05
2233.00000 22717.500 -213.982 -711.167 3.150 -2.824 -8.404 0.079 2.97302E-05 3.15865E-05 3.90246E-05
2233.00000 22717.600 -214.264 -712.006 3.158 -2.822 -8.385 0.106 2.93714E-05 3.13792E-05 3.86195E-05
2233.00000 22717.700 -214.547 -712.844 3.167 -2.831 -8.370 0.083 2.90127E-05 3.11718E-05 3.82143E-05
2233.00000 22717.800 -214.832 -713.680 3.175 -2.830 -8.354 0.105 2.86542E-05 3.09642E-05 3.78092E-05
2233.00000 22717.900 -215.114 -714.515 3.183 -2.814 -8.356 0.093 2.82959E-05 3.07566E-05 3.74040E-05
2233.00000 22718.000 -215.397 -715.350 3.191 -2.831 -8.332 0.091 2.79377E-05 3.05488E-05 3.69987E-05
2233.00000 22718.100 -215.680 -716.181 3.199 -2.835 -8.313 0.102 2.76093E-05 3.03510E-05 3.66024E-05
2233.00000 22718.200 -215.963 -717.012 3.208 -2.842 -8.300 0.097 2.72810E-05 3.01531E-05 3.62060E-05
2233.00000 22718.300 -216.248 -717.841 3.216 -2.850 -8.282 0.110 2.69529E-05 2.99551E-05 3.58096E-05
2233.00000 22718.400 -216.533 -718.669 3.225 -2.840 -8.296 0.076 2.66249E-05 2.97570E-05 3.54132E-05
2233.00000 22718.500 -216.818 -719.499 3.233 -2.865 -8.285 0.077 2.62971E-05 2.95587E-05 3.50168E-05
2233.00000 22718.600 -217.105 -720.326 3.242 -2.859 -8.270 0.088 2.59694E-05 2.93603E-05 3.46204E-05
2233.00000 22718.700 -217.390 -721.152 3.251 -2.850 -8.259 0.079 2.56419E-05 2.91617E-05 3.42240E-05
2233.00000 22718.800 -217.675 -721.977 3.258 -2.848 -8.245 0.076 2.53146E-05 2.89630E-05 3.38275E-05
2233.00000 22718.900 -217.958 -722.802 3.265 -2.822 -8.262 0.053 2.49874E-05 2.87642E-05 3.34310E-05
2233.00000 22719.000 -218.240 -723.627 3.270 -2.805 -8.261 0.048 2.46604E-05 2.85651E-05 3.30345E-05
2233.00000 22719.100 -218.520 -724.452 3.277 -2.802 -8.236 0.066 2.44043E-05 2.83878E-05 3.26722E-05
2233.00000 22719.200 -218.799 -725.274 3.282 -2.766 -8.214 0.069 2.41483E-05 2.82102E-05 3.23098E-05
2233.00000 22719.300 -219.075 -726.093 3.288 -2.758 -8.183 0.066 2.38923E-05 2.80325E-05 3.19475E-05
2233.00000 22719.400 -219.350 -726.911 3.295 -2.755 -8.170 0.087 2.36365E-05 2.78547E-05 3.15853E-05
2233.00000 22719.500 -219.625 -727.728 3.302 -2.744 -8.153 0.073 2.33809E-05 2.76767E-05 3.12230E-05
2233.00000 22719.600 -219.900 -728.542 3.309 -2.742 -8.138 0.093 2.31253E-05 2.74985E-05 3.08608E-05
2233.00000 22719.700 -220.174 -729.356 3.316 -2.741 -8.116 0.081 2.28698E-05 2.73202E-05 3.04987E-05
2233.00000 22719.800 -220.448 -730.166 3.323 -2.745 -8.081 0.068 2.26145E-05 2.71418E-05 3.01365E-05
2233.00000 22719.900 -220.721 -730.975 3.328 -2.719 -8.072 0.072 2.23593E-05 2.69631E-05 2.97745E-05
2233.00000 22720.000 -220.992 -731.781 3.332 -2.700 -8.066 0.042 2.21042E-05 2.67844E-05 2.94124E-05
2233.00000 22720.100 -221.262 -732.587 3.337 -2.692 -8.041 0.046 2.19037E-05 2.66242E-05 2.90632E-05
2233.00000 22720.200 -221.531 -733.389 3.341 -2.675 -8.019 0.050 2.17030E-05 2.64640E-05 2.87142E-05
2233.00000 22720.300 -221.798 -734.188 3.344 -2.670 -7.992 0.013 2.15022E-05 2.63038E-05 2.83654E-05
2233.00000 22720.400 -222.064 -734.985 3.348 -2.635 -7.949 0.051 2.13012E-05 2.61435E-05 2.80167E-05
2233.00000 22720.500 -222.326 -735.778 3.354 -2.617 -7.918 0.053 2.11000E-05 2.59833E-05 2.76681E-05
2233.00000 22720.600 -222.589 -736.567 3.359 -2.614 -7.865 0.050 2.08988E-05 2.58231E-05 2.73197E-05
2233.00000 22720.700 -222.850 -737.352 3.364 -2.594 -7.837 0.065 2.06973E-05 2.56628E-05 2.69715E-05
2233.00000 22720.800 -223.108 -738.135 3.369 -2.590 -7.804 0.071 2.04957E-05 2.55026E-05 2.66234E-05
2233.00000 22720.900 -223.367 -738.912 3.375 -2.579 -7.740 0.071 2.02940E-05 2.53423E-05 2.62755E-05
2233.00000 22721.000 -223.623 -739.684 3.379 -2.540 -7.678 0.055 2.00921E-05 2.51821E-05 2.59278E-05
2233.00000 22721.100 -223.877 -740.448 3.382 -2.539 -7.608 0.034 1.99313E-05 2.50582E-05 2.57103E-05
2233.00000 22721.200 -224.129 -741.205 3.386 -2.512 -7.520 0.057 1.97706E-05 2.49344E-05 2.54928E-05
2233.00000 22721.300 -224.379 -741.953 3.389 -2.470 -7.449 0.063 1.96098E-05 2.48106E-05 2.52753E-05
2233.00000 22721.400 -224.625 -742.695 3.392 -2.457 -7.376 0.051 1.94491E-05 2.46868E-05 2.50578E-05
2233.00000 22721.500 -224.868 -743.428 3.397 -2.426 -7.289 0.045 1.92884E-05 2.45629E-05 2.48403E-05
2233.00000 22721.600 -225.109 -744.152 3.401 -2.390 -7.220 0.027 1.91276E-05 2.44391E-05 2.46228E-05
2233.00000 22721.700 -225.348 -744.870 3.406 -2.381 -7.134 0.036 1.89669E-05 2.43152E-05 2.44053E-05
2233.00000 22721.800 -225.583 -745.579 3.410 -2.322 -7.063 0.031 1.88063E-05 2.41913E-05 2.41878E-05
2233.00000 22721.900 -225.813 -746.280 3.414 -2.298 -6.977 0.024 1.86456E-05 2.40674E-05 2.39703E-05
2233.00000 22722.000 -226.045 -746.974 3.419 -2.300 -6.883 0.057 1.84850E-05 2.39435E-05 2.37528E-05
2233.00000 22722.100 -226.272 -747.657 3.424 -2.249 -6.801 0.058 1.83610E-05 2.38441E-05 2.35979E-05
2233.00000 22722.200 -226.495 -748.334 3.429 -2.198 -6.737 0.022 1.82370E-05 2.37447E-05 2.34431E-05
2233.00000 22722.300 -226.714 -749.003 3.432 -2.183 -6.654 0.038 1.81131E-05 2.36452E-05 2.32882E-05
2233.00000 22722.400 -226.932 -749.664 3.437 -2.163 -6.573 0.060 1.79892E-05 2.35457E-05 2.31333E-05
2233.00000 22722.500 -227.148 -750.317 3.442 -2.127 -6.498 0.042 1.78654E-05 2.34463E-05 2.29783E-05
2233.00000 22722.600 -227.361 -750.963 3.446 -2.125 -6.407 0.033 1.77416E-05 2.33468E-05 2.28234E-05
2233.00000 22722.700 -227.570 -751.599 3.452 -2.069 -6.319 0.032 1.76178E-05 2.32473E-05 2.26684E-05
2233.00000 22722.800 -227.777 -752.226 3.456 -2.046 -6.235 0.047 1.74941E-05 2.31478E-05 2.25134E-05
2233.00000 22722.900 -227.981 -752.847 3.459 -2.036 -6.167 0.029 1.73704E-05 2.30483E-05 2.23584E-05
2233.00000 22723.000 -228.185 -753.459 3.464 -2.037 -6.087 0.044 1.72467E-05 2.29487E-05 2.22033E-05
2233.00000 22723.100 -228.386 -754.065 3.467 -1.989 -6.029 0.031 1.71523E-05 2.28678E-05 2.20850E-05
2233.00000 22723.200 -228.584 -754.665 3.471 -1.955 -5.952 0.047 1.70579E-05 2.27868E-05 2.19667E-05
2233.00000 22723.300 -228.778 -755.256 3.475 -1.952 -5.875 0.061 1.69635E-05 2.27058E-05 2.18484E-05
2233.00000 22723.400 -228.974 -755.841 3.479 -1.943 -5.844 0.021 1.68692E-05 2.26248E-05 2.17301E-05
2233.00000 22723.500 -229.168 -756.423 3.483 -1.932 -5.793 0.021 1.67749E-05 2.25438E-05 2.16117E-05
2233.00000 22723.600 -229.360 -757.000 3.484 -1.909 -5.743 0.032 1.66806E-05 2.24627E-05 2.14934E-05
2233.00000 22723.700 -229.550 -757.573 3.487 -1.893 -5.706 0.044 1.65863E-05 2.23817E-05 2.13750E-05
2233.00000 22723.800 -229.741 -758.140 3.493 -1.897 -5.630 0.062 1.64921E-05 2.23006E-05 2.12566E-05
2233.00000 22723.900 -229.928 -758.700 3.497 -1.864 -5.579 0.043 1.63978E-05 2.22196E-05 2.11382E-05
2233.00000 22724.000 -230.114 -759.257 3.499 -1.841 -5.558 0.005 1.63037E-05 2.21385E-05 2.10198E-05
2233.00000 22724.100 -230.297 -759.810 3.500 -1.829 -5.512 0.021 1.62280E-05 2.20706E-05 2.09263E-05
2233.00000 22724.200 -230.481 -760.359 3.503 -1.834 -5.462 0.030 1.61523E-05 2.20027E-05 2.08329E-05
2233.00000 22724.300 -230.663 -760.902 3.507 -1.808 -5.407 0.047 1.60767E-05 2.19347E-05 2.07394E-05
2233.00000 22724.400 -230.843 -761.441 3.510 -1.799 -5.367 0.018 1.60011E-05 2.18668E-05 2.06459E-05
2233.00000 22724.500 -231.022 -761.975 3.513 -1.768 -5.316 0.018 1.59256E-05 2.17988E-05 2.05524E-05
2233.00000 22724.600 -231.199 -762.504 3.514 -1.757 -5.264 0.038 1.58500E-05 2.17309E-05 2.04589E-05
2233.00000 22724.700 -231.375 -763.028 3.518 -1.735 -5.227 0.026 1.57746E-05 2.16629E-05 2.03653E-05
2233.00000 22724.800 -231.548 -763.549 3.521 -1.734 -5.168 0.024 1.56991E-05 2.15949E-05 2.02718E-05
2233.00000 22724.900 -231.720 -764.062 3.524 -1.715 -5.103 0.039 1.56236E-05 2.15269E-05 2.01782E-05
2233.00000 22725.000 -231.890 -764.570 3.527 -1.681 -5.056 0.029 1.55482E-05 2.14588E-05 2.00847E-05
2233.00000 22725.100 -232.059 -765.071 3.530 -1.689 -4.987 0.030 1.54856E-05 2.13999E-05 2.00109E-05
2233.00000 22725.200 -232.225 -765.568 3.534 -1.666 -4.951 0.027 1.54230E-05 2.13410E-05 1.99371E-05
2233.00000 22725.300 -232.392 -766.061 3.536 -1.644 -4.902 0.033 1.53604E-05 2.12821E-05 1.98633E-05
2233.00000 22725.400 -232.554 -766.549 3.538 -1.621 -4.870 0.016 1.52978E-05 2.12232E-05 1.97895E-05
2233.00000 22725.500 -232.715 -767.034 3.538 -1.584 -4.815 0.014 1.52353E-05 2.11642E-05 1.97156E-05
2233.00000 22725.600 -232.872 -767.511 3.541 -1.590 -4.727 0.045 1.51728E-05 2.11052E-05 1.96417E-05
2233.00000 22725.700 -233.031 -767.980 3.546 -1.586 -4.648 0.028 1.51104E-05 2.10463E-05 1.95678E-05
2233.00000 22725.800 -233.190 -768.440 3.549 -1.571 -4.556 0.006 1.50480E-05 2.09873E-05 1.94939E-05
2233.00000 22725.900 -233.344 -768.890 3.549 -1.520 -4.442 0.003 1.49856E-05 2.09283E-05 1.94200E-05
2233.00000 22726.000 -233.493 -769.329 3.549 -1.477 -4.332 0.007 1.49232E-05 2.08693E-05 1.93460E-05
2233.00000 22726.100 -233.640 -769.757 3.549 -1.455 -4.265 0.018 1.48714E-05 2.08179E-05 1.92855E-05
